tweet_id retweet_count favorite_count
733109485275860992 17684 50908
732732193018155009 559 2518
732726085725589504 926 3657
732585889486888962 815 3801
732375214819057664 2646 8371
732005617171337216 5731 15427
731285275100512256 1030 3609
731156023742988288 1336 3962
730924654643314689 2080 6341
730573383004487680 2253 5074
730427201120833536 1099 3588
730211855403241472 1104 3952
730196704625098752 2024 5035
729854734790754305 1182 4173
729838605770891264 404 1761
729823566028484608 1303 4121
729463711119904772 2432 5994
729113531270991872 343 1949
728986383096946689 856 3253
728760639972315136 1787 4833
728751179681943552 708 2868
728653952833728512 1085 3420
728409960103686147 2099 5074
728387165835677696 1004 3797
728046963732717569 1236 4453
728035342121635841 1748 4704
728015554473250816 1152 4235
727685679342333952 665 3036
727644517743104000 1830 6088
727524757080539137 1279 4615
727314416056803329 782 3448
727286334147182592 854 3143
727175381690781696 1449 4019
727155742655025152 1396 3761
726935089318363137 2573 7107
726887082820554753 1584 3962
726828223124897792 1045 3672
726224900189511680 1200 4558
725842289046749185 2778 7272
725786712245440512 1426 4294
725729321944506368 1876 5360
725458796924002305 653 1454
724983749226668032 1368 3837
724771698126512129 673 2452
724405726123311104 1720 5469
724049859469295616 1851 4463
724046343203856385 590 2747
724004602748780546 1643 4316
723912936180330496 1288 4025
723688335806480385 3117 7933
723673163800948736 934 3119
723179728551723008 1964 5462
722974582966214656 1643 4225
722613351520608256 1719 5126
721503162398597120 1963 4796
721001180231503872 644 2614
720785406564900865 803 3217
720775346191278080 709 2565
720415127506415616 1574 4265
720389942216527872 2630 6592
720340705894408192 1024 2958
720059472081784833 1173 4010
720043174954147842 2099 5066
719991154352222208 1828 4986
719704490224398336 1514 4703
719551379208073216 2024 5216
719367763014393856 775 2875
719339463458033665 1306 4550
719332531645071360 998 3530
718971898235854848 1145 3601
718939241951195136 1847 5402
718631497683582976 8443 19467
718613305783398402 502 2515
718540630683709445 1062 2550
718460005985447936 547 2786
718454725339934721 1578 5017
718246886998687744 521 1991
718234618122661888 1052 3998
717841801130979328 620 2533
717790033953034240 1179 2977
717537687239008257 1924 5932
717428917016076293 472 1658
717421804990701568 876 3251
717047459982213120 2004 6472
717009362452090881 1019 3370
716802964044845056 1235 4426
716791146589110272 1604 7498
716730379797970944 449 1274
716447146686459905 6188 13505
716439118184652801 219 2440
716285507865542656 1136 2870
716080869887381504 2005 6941
715928423106027520 915 3290
715758151270801409 1499 3840
715733265223708672 1765 4824
715704790270025728 592 2885
715696743237730304 1351 4028
715680795826982913 1699 4470
715360349751484417 1647 5644
715342466308784130 716 3133
715220193576927233 685 2498
715200624753819648 1976 5293
715009755312439296 1290 4302
714982300363173890 1077 3876
714962719905021952 4480 7601
714957620017307648 1484 4260
714631576617938945 1051 3374
714606013974974464 969 3751
714485234495041536 1210 2790
714258258790387713 749 3127
714251586676113411 875 3377
714214115368108032 918 2345
714141408463036416 1468 4456
713919462244790272 812 3390
713909862279876608 566 1979
713900603437621249 771 2935
713761197720473600 1441 5038
713411074226274305 1355 4565
713177543487135744 2957 7449
713175907180089344 1526 4608
712809025985978368 7045 19160
712717840512598017 5245 12764
712668654853337088 1268 4300
712438159032893441 1636 5504
712309440758808576 25 251
712097430750289920 1088 3921
712092745624633345 937 3043
712085617388212225 506 3361
712065007010385924 659 2344
711998809858043904 130 0
711968124745228288 2424 8334
711743778164514816 1030 2937
711732680602345472 4329 9181
711694788429553666 19195 33948
711652651650457602 960 3993
711363825979756544 1187 3788
711306686208872448 769 3422
711008018775851008 643 3092
710997087345876993 1451 4706
710844581445812225 723 2636
710833117892898816 559 2779
710658690886586372 589 2389
710609963652087808 2473 4957
710588934686908417 1958 4697
710296729921429505 774 2454
710283270106132480 541 2213
710272297844797440 1313 4692
710269109699739648 1180 2481
710153181850935296 935 3010
710140971284037632 927 2862
710117014656950272 2090 5684
709918798883774466 1113 3092
709901256215666688 105 695
709852847387627521 1252 3627
709566166965075968 1260 3661
709556954897764353 1112 3403
709519240576036864 245 1538
709449600415961088 605 2309
709409458133323776 719 2708
709225125749587968 597 2492
709207347839836162 6134 13006
709198395643068416 670 2510
709179584944730112 697 2075
709158332880297985 439 2116
709042156699303936 1717 4921
708853462201716736 688 1852
708845821941387268 941 3090
708834316713893888 530 1752
708810915978854401 7278 17056
708738143638450176 855 2839
708711088997666817 753 2640
708479650088034305 703 2637
708469915515297792 856 3194
708400866336894977 10632 16541
708356463048204288 1389 3727
708349470027751425 768 2432
708149363256774660 1608 4422
708130923141795840 880 3509
708119489313951744 1026 2774
708109389455101952 567 1996
708026248782585858 2006 4514
707995814724026368 1179 3237
707983188426153984 2 51
707969809498152960 1017 2797
707776935007539200 994 3394
707741517457260545 643 2580
707738799544082433 2602 4238
707693576495472641 1046 3547
707629649552134146 926 2666
707610948723478529 6716 17545
707420581654872064 723 2358
707411934438625280 620 2369
707387676719185920 1360 3626
707377100785885184 1132 3395
707315916783140866 673 2561
707297311098011648 829 2870
707059547140169728 709 2675
707038192327901184 828 2260
707021089608753152 1434 4219
707014260413456384 623 2384
706904523814649856 8231 15096
706901761596989440 625 2140
706681918348251136 1017 3449
706644897839910912 1153 2671
706593038911545345 658 2230
706538006853918722 1483 3579
706516534877929472 1082 3207
706346369204748288 968 3567
706310011488698368 8385 22089
706291001778950144 490 1762
706265994973601792 966 2831
706169069255446529 2340 4037
706166467411222528 1681 5320
706153300320784384 400 1534
705975130514706432 770 3214
705970349788291072 929 3246
705898680587526145 581 2451
705786532653883392 549 2011
705591895322394625 1212 3286
705475953783398401 964 3052
705442520700944385 1717 4603
705428427625635840 1767 3945
705239209544720384 780 3106
705223444686888960 841 2663
705102439679201280 536 2230
705066031337840642 634 2251
704871453724954624 1166 4425
704859558691414016 571 2333
704847917308362754 1610 5278
704819833553219584 1040 2736
704761120771465216 3040 6869
704499785726889984 1048 3036
704491224099647488 84 791
704480331685040129 1108 3520
704364645503647744 3730 8297
704347321748819968 363 1650
704134088924532736 492 1561
704113298707505153 590 1920
704054845121142784 951 3027
703774238772166656 486 1906
703769065844768768 1198 3401
703631701117943808 721 2693
703611486317502464 1589 3994
703425003149250560 1447 3931
703407252292673536 730 2540
703382836347330562 1190 3636
703356393781329922 405 1986
703268521220972544 568 2037
703079050210877440 3254 7664
703041949650034688 13170 27282
702932127499816960 757 2687
702899151802126337 477 1668
702684942141153280 1136 3341
702671118226825216 587 2284
702598099714314240 3603 12614
702539513671897089 1006 2976
702332542343577600 1637 3306
702321140488925184 1087 3396
702276748847800320 804 2564
702217446468493312 1401 4970
701981390485725185 1043 3575
701952816642965504 1075 3964
701889187134500865 1447 3674
701805642395348998 1778 3551
701601587219795968 479 2162
701570477911896070 976 2916
701545186879471618 642 2759
701214700881756160 5372 12653
700890391244103680 601 2295
700864154249383937 642 2680
700847567345688576 526 2534
700796979434098688 1005 2524
700747788515020802 9835 23682
700518061187723268 844 2731
700505138482569216 598 2368
700462010979500032 1890 4287
700167517596164096 782 2734
700151421916807169 698 2316
700143752053182464 2879 7798
700062718104104960 730 2743
700029284593901568 611 2150
700002074055016451 1410 3438
699801817392291840 1010 3172
699788877217865730 522 2314
699779630832685056 1309 2870
699775878809702401 635 2025
699691744225525762 4837 10626
699446877801091073 2746 6162
699434518667751424 532 2240
699423671849451520 347 1426
699413908797464576 647 2153
699370870310113280 459 1952
699323444782047232 908 3277
699088579889332224 663 2324
699079609774645248 687 2541
699072405256409088 1250 3120
699060279947165696 1899 3911
699036661657767936 1255 2701
698989035503689728 1031 3498
698953797952008193 955 2802
698907974262222848 657 2631
698710712454139905 715 2563
698703483621523456 399 1505
698635131305795584 356 1338
698549713696649216 650 2412
698355670425473025 477 1939
698342080612007937 995 2339
698262614669991936 2114 4920
698195409219559425 6264 17381
698178924120031232 781 2910
697995514407682048 351 1585
697990423684476929 1360 3408
697943111201378304 720 2489
697881462549430272 1254 3130
697630435728322560 567 1816
697616773278015490 1065 3275
697596423848730625 1326 3149
697575480820686848 523 2115
697516214579523584 1184 2151
697482927769255936 707 2508
697463031882764288 1450 3535
697270446429966336 1963 4848
697259378236399616 1049 3412
697255105972801536 1218 3133
697242256848379904 703 2606
696900204696625153 1071 3303
696894894812565505 708 2427
696886256886657024 1893 5022
696877980375769088 744 2527
696754882863349760 374 1537
696744641916489729 987 2145
696713835009417216 678 2462
696518437233913856 1786 4037
696490539101908992 150 1261
696488710901260288 1083 2630
696405997980676096 1203 3335
696100768806522880 700 2010
695816827381944320 1227 3120
695794761660297217 817 3298
695767669421768709 789 1939
695629776980148225 2211 4728
695446424020918272 1904 4544
695409464418041856 3761 8970
695314793360662529 1540 3772
695095422348574720 648 2739
695074328191332352 1168 2951
695064344191721472 633 1664
695051054296211456 829 2756
694925794720792577 961 2792
694905863685980160 977 2856
694669722378485760 15195 37062
694356675654983680 299 1564
694352839993344000 652 2124
694342028726001664 506 1630
694329668942569472 524 2080
694206574471057408 2137 4332
694183373896572928 980 3060
694001791655137281 1083 3521
693993230313091072 424 1941
693942351086120961 386 1803
693647888581312512 623 2799
693644216740769793 131 1393
693642232151285760 432 2631
693629975228977152 837 2542
693622659251335168 387 1605
693590843962331137 2073 5243
693582294167244802 267 1707
693486665285931008 666 1848
693280720173801472 1298 3491
693267061318012928 856 2475
693262851218264065 524 2319
693231807727280129 769 2978
693155686491000832 3373 8163
693109034023534592 646 1782
693095443459342336 486 1946
692919143163629568 787 2762
692905862751522816 919 2529
692901601640583168 628 1851
692894228850999298 850 2368
692828166163931137 923 2992
692752401762250755 3817 7078
692568918515392513 1615 4514
692535307825213440 1431 3308
692530551048294401 435 1915
692423280028966913 240 1534
692417313023332352 3658 9680
692187005137076224 859 2622
692158366030913536 830 2228
692142790915014657 414 1707
692041934689402880 1340 3528
692017291282812928 1001 2974
691820333922455552 1748 4094
691793053716221953 4429 8426
691756958957883396 1070 2999
691675652215414786 530 2019
691483041324204033 590 2470
691459709405118465 1213 4201
691444869282295808 888 2752
691416866452082688 8051 20029
691321916024623104 693 2673
691096613310316544 928 3072
691090071332753408 353 1776
690989312272396288 3013 6121
690959652130045952 1320 3719
690938899477221376 2097 4274
690932576555528194 1081 3406
690735892932222976 1339 3931
690728923253055490 541 2256
690690673629138944 844 2412
690649993829576704 293 1361
690607260360429569 17 305
690597161306841088 636 2042
690400367696297985 475 1947
690374419777196032 902 3391
690360449368465409 941 2746
690348396616552449 542 1565
690248561355657216 435 1742
690021994562220032 1089 2893
690015576308211712 779 2605
690005060500217858 1781 3808
689999384604450816 394 1483
689993469801164801 476 1511
689977555533848577 469 1424
689905486972461056 728 2512
689877686181715968 1242 3139
689835978131935233 792 2249
689661964914655233 976 3322
689659372465688576 4076 10743
689623661272240129 676 2309
689599056876867584 5826 12055
689557536375177216 483 2126
689517482558820352 1510 3527
689289219123089408 992 2340
689283819090870273 1160 3414
689280876073582592 752 2072
689275259254616065 258 1199
689255633275777024 1138 2653
689154315265683456 1053 3180
689143371370250240 538 2098
688916208532455424 917 2838
688908934925697024 817 2194
688898160958271489 831 2183
688894073864884227 733 2322
688828561667567616 393 1429
688804835492233216 203 1003
688789766343622656 695 2303
688547210804498433 738 2713
688519176466644993 774 2403
688385280030670848 4699 9633
688211956440801280 875 2315
688179443353796608 619 2202
688116655151435777 822 2939
688064179421470721 380 1797
687841446767013888 2667 5670
687826841265172480 1186 2832
687818504314159109 1002 2589
687807801670897665 742 2491
687732144991551489 695 1834
687704180304273409 883 2538
687664829264453632 536 2008
687494652870668288 602 1975
687480748861947905 253 1658
687476254459715584 560 2054
687460506001633280 569 2131
687399393394311168 660 1967
687317306314240000 9636 20854
687312378585812992 2002 4529
687127927494963200 2416 5659
687124485711986689 525 2249
687109925361856513 2601 6031
687102708889812993 1039 2427
687096057537363968 634 2333
686947101016735744 3351 8937
686760001961103360 1453 3656
686749460672679938 1539 3605
686730991906516992 1266 4308
686683045143953408 849 2916
686618349602762752 1437 3832
686606069955735556 573 1972
686394059078897668 714 1804
686386521809772549 927 3379
686377065986265092 594 2288
686358356425093120 717 2280
686286779679375361 1752 4149
686050296934563840 766 2285
686035780142297088 128 1202
686034024800862208 1222 3228
686007916130873345 445 2576
686003207160610816 674 1889
685973236358713344 549 2192
685943807276412928 631 1684
685906723014619143 3076 7800
685681090388975616 134 2106
685667379192414208 603 2429
685663452032069632 1538 3381
685641971164143616 825 3042
685547936038666240 16573 34174
685532292383666176 1215 3151
685325112850124800 4197 9834
685321586178670592 680 2749
685315239903100929 1142 3475
685307451701334016 465 2151
685268753634967552 1271 3218
685198997565345792 701 2425
685169283572338688 1500 4246
684969860808454144 397 2460
684959798585110529 3302 7064
684940049151070208 1100 3341
684926975086034944 490 3633
684914660081053696 1547 3645
684902183876321280 558 1954
684880619965411328 866 2182
684830982659280897 22800 36325
684800227459624960 1055 2825
684594889858887680 3723 9252
684588130326986752 1482 4260
684567543613382656 1296 3130
684538444857667585 1007 2740
684481074559381504 1233 4027
684460069371654144 585 2063
684241637099323392 3500 8455
684225744407494656 223 1283
684222868335505415 1449 3979
684200372118904832 1081 2244
684195085588783105 546 1988
684188786104872960 1243 3610
684177701129875456 709 2092
684147889187209216 1572 3091
684122891630342144 499 2072
684097758874210310 1515 4265
683857920510050305 1176 3944
683852578183077888 370 2000
683849932751646720 1036 2717
683834909291606017 1167 2721
683828599284170753 1119 2913
683773439333797890 1430 3470
683742671509258241 3503 6739
683515932363329536 3078 7623
683498322573824003 1019 3286
683481228088049664 1052 2743
683462770029932544 709 2518
683449695444799489 1700 4053
683391852557561860 2514 7901
683357973142474752 983 3044
683142553609318400 1096 2998
683111407806746624 962 3518
683098815881154561 697 2249
683078886620553216 590 2061
683030066213818368 768 2232
682962037429899265 17608 38296
682808988178739200 190 1843
682788441537560576 1181 2566
682750546109968385 462 1583
682697186228989953 380 1367
682662431982772225 1144 3169
682638830361513985 638 2137
682429480204398592 1227 3564
682406705142087680 1864 7869
682393905736888321 719 2317
682389078323662849 494 1724
682303737705140231 1060 3186
682259524040966145 1279 4325
682242692827447297 1246 3385
682088079302213632 10429 18936
682059653698686977 1782 5132
682047327939461121 1015 3322
682032003584274432 2126 6830
682003177596559360 1621 3266
681981167097122816 1089 2903
681891461017812993 865 2556
681694085539872773 4280 13247
681679526984871937 473 1835
681654059175129088 977 2727
681610798867845120 501 1985
681579835668455424 1374 3680
681523177663676416 6125 14835
681340665377193984 295 1697
681339448655802368 4287 9628
681320187870711809 792 2743
681302363064414209 1930 4087
681297372102656000 1014 3323
681281657291280384 1163 3333
681261549936340994 290 1514
681242418453299201 569 1549
681231109724700672 511 2492
681193455364796417 1564 3853
680970795137544192 703 2515
680959110691590145 2114 4726
680940246314430465 1113 3331
680934982542561280 464 2146
680913438424612864 652 2484
680889648562991104 383 1829
680836378243002368 1403 3582
680805554198020098 698 2235
680801747103793152 868 2455
680798457301471234 1099 2964
680609293079592961 750 2731
680583894916304897 1420 3748
680497766108381184 2008 4385
680494726643068929 510 1783
680473011644985345 785 2638
680440374763077632 533 1510
680221482581123072 305 1515
680206703334408192 1246 2941
680191257256136705 530 2227
680176173301628928 1654 4038
680161097740095489 774 2406
680145970311643136 1841 3738
680130881361686529 1002 2366
680115823365742593 952 2809
680100725817409536 1444 3695
680085611152338944 9449 13229
680070545539371008 927 2672
679877062409191424 683 2045
679872969355714560 698 2256
679862121895714818 654 2543
679854723806179328 1303 2960
679844490799091713 804 2449
679828447187857408 14813 37477
679777920601223168 1172 3192
679736210798047232 837 2165
679729593985699840 867 2240
679722016581222400 495 1712
679530280114372609 2191 4934
679527802031484928 763 2735
679511351870550016 1334 3490
679503373272485890 1554 3247
679475951516934144 668 2161
679462823135686656 19842 32785
679405845277462528 1265 2456
679158373988876288 8526 22111
679148763231985668 1087 2867
679132435750195208 1220 3064
679111216690831360 2695 6163
679062614270468097 8645 17599
679047485189439488 713 2322
679001094530465792 1302 2915
678991772295516161 1239 2396
678969228704284672 486 1697
678800283649069056 951 2661
678798276842360832 1249 3580
678774928607469569 966 2889
678767140346941444 1438 3654
678764513869611008 501 1694
678755239630127104 3479 7355
678740035362037760 1783 3876
678708137298427904 2544 5744
678675843183484930 1553 2968
678643457146150913 443 2114
678446151570427904 1642 4123
678424312106393600 2667 5573
678410210315247616 1916 4367
678399652199309312 33340 81513
678396796259975168 443 1642
678389028614488064 440 1929
678380236862578688 956 2521
678341075375947776 566 1782
678334497360859136 271 1343
678278586130948096 6376 11790
678255464182861824 391 1634
678023323247357953 402 1988
678021115718029313 6690 14124
677961670166224897 1768 3514
677918531514703872 430 1392
677895101218201600 2214 4975
677716515794329600 1012 3148
677700003327029250 1517 3492
677698403548192770 334 1264
677687604918272002 889 2549
677673981332312066 1571 3434
677662372920729601 1019 2005
677644091929329666 836 1912
677573743309385728 759 2198
677565715327688705 480 1331
677557565589463040 1213 2500
677547928504967168 3813 7117
677530072887205888 236 1102
677335745548390400 1868 3117
677334615166730240 306 1386
677331501395156992 245 1127
677328882937298944 1569 3727
677314812125323265 555 1687
677301033169788928 430 1275
677269281705472000 738 2048
677228873407442944 1716 3637
677187300187611136 964 2803
676975532580409345 1121 2858
676957860086095872 843 2271
676949632774234114 417 1343
676948236477857792 910 2229
676946864479084545 394 1753
676942428000112642 790 2121
676936541936185344 5112 13027
676916996760600576 1877 3040
676897532954456065 748 2311
676864501615042560 739 2154
676821958043033607 16287 23614
676819651066732545 694 1849
676811746707918848 443 1450
676776431406465024 2094 5133
676617503762681856 1023 2966
676613908052996102 205 1111
676606785097199616 457 1923
676603393314578432 400 1191
676593408224403456 2251 4674
676590572941893632 130 934
676588346097852417 828 2379
676582956622721024 290 1229
676575501977128964 1164 2653
676533798876651520 580 1917
676496375194980353 555 1553
676470639084101634 4857 11845
676440007570247681 693 1754
676430933382295552 360 1427
676263575653122048 574 2124
676237365392908289 304 1250
676219687039057920 32283 77137
676215927814406144 606 1777
676191832485810177 1073 2329
676146341966438401 689 1960
676121918416756736 1204 2198
676101918813499392 1210 2872
676098748976615425 1494 3068
676089483918516224 447 1344
675898130735476737 596 1652
675891555769696257 899 2165
675888385639251968 1002 2424
675878199931371520 1453 4250
675870721063669760 596 1671
675853064436391936 1345 2739
675849018447167488 154 959
675845657354215424 920 2321
675822767435051008 556 1552
675820929667219457 239 1073
675798442703122432 3505 10434
675781562965868544 490 1654
675740360753160193 360 1192
675710890956750848 852 1925
675707330206547968 721 2017
675706639471788032 101 655
675534494439489536 433 1854
675531475945709568 398 1204
675522403582218240 295 1059
675517828909424640 472 1320
675501075957489664 6012 17431
675497103322386432 1344 3194
675489971617296384 622 1323
675483430902214656 1002 1869
675432746517426176 590 1554
675372240448454658 528 1720
675362609739206656 236 1068
675354435921575936 17787 33272
675349384339542016 2333 3976
675334060156301312 1337 2827
675166823650848770 1665 3667
675153376133427200 2687 6376
675149409102012420 1729 3798
675147105808306176 246 959
675146535592706048 324 1210
675145476954566656 931 2168
675135153782571009 510 1319
675113801096802304 806 1980
675111688094527488 260 981
675109292475830276 1171 2839
675047298674663426 339 1073
675015141583413248 1240 2747
675006312288268288 232 1004
675003128568291329 487 1577
674999807681908736 1135 2279
674805413498527744 366 867
674800520222154752 884 3055
674793399141146624 1121 2543
674790488185167872 255 1120
674788554665512960 217 826
674781762103414784 1240 2027
674774481756377088 486 1136
674767892831932416 815 1856
674764817387900928 245 797
674754018082705410 462 1382
674752233200820224 481 1480
674743008475090944 570 1427
674742531037511680 52 495
674739953134403584 404 1128
674737130913071104 96 659
674690135443775488 482 1162
674670581682434048 671 1633
674664755118911488 262 939
674646392044941312 508 1452
674644256330530816 277 1039
674638615994089473 596 1705
674632714662858753 597 1520
674606911342424069 102 946
674468880899788800 2116 6298
674447403907457024 364 1082
674436901579923456 402 1125
674422304705744896 551 1451
674416750885273600 144 687
674410619106390016 477 1216
674394782723014656 589 1518
674372068062928900 322 855
674330906434379776 76 566
674318007229923329 528 1435
674307341513269249 7143 11440
674291837063053312 6045 14891
674271431610523648 749 1589
674269164442398721 231 914
674265582246694913 874 1665
674262580978937856 464 1319
674255168825880576 568 1483
674082852460433408 174 760
674075285688614912 297 992
674063288070742018 2262 6436
674053186244734976 1330 3356
674051556661161984 496 1460
674045139690631169 654 1432
674042553264685056 132 732
674038233588723717 423 1113
674036086168010753 217 853
674024893172875264 1253 1799
674019345211760640 307 1144
674014384960745472 662 1577
674008982932058114 365 1213
673956914389192708 983 1961
673919437611909120 377 1180
673906403526995968 1653 3213
673887867907739649 256 940
673716320723169284 768 3107
673715861853720576 2131 3569
673711475735838725 303 1044
673709992831262724 279 858
673708611235921920 297 1092
673707060090052608 401 1108
673705679337693185 410 1266
673700254269775872 583 1447
673697980713705472 1995 3830
673689733134946305 662 1746
673688752737402881 503 1271
673686845050527744 449 1442
673680198160809984 479 1379
673662677122719744 367 1266
673656262056419329 247 720
673636718965334016 366 1115
673612854080196609 735 1607
673583129559498752 372 1198
673580926094458881 274 841
673576835670777856 571 1390
673363615379013632 311 1032
673359818736984064 683 1463
673355879178194945 589 1502
673352124999274496 546 1662
673350198937153538 218 753
673345638550134785 1299 2530
673343217010679808 277 980
673342308415348736 596 1281
673320132811366400 8099 13543
673317986296586240 265 880
673295268553605120 3221 7573
673270968295534593 374 1069
673240798075449344 747 1433
673213039743795200 857 2264
673148804208660480 643 1701
672997845381865473 735 1982
672995267319328768 302 963
672988786805112832 299 988
672984142909456390 550 1263
672980819271634944 1026 1832
672975131468300288 929 1692
672970152493887488 363 949
672968025906282496 556 1325
672964561327235073 650 1429
672902681409806336 514 1373
672898206762672129 430 910
672884426393653248 844 1555
672877615439593473 374 1040
672834301050937345 577 1320
672828477930868736 503 1262
672640509974827008 327 979
672622327801233409 502 1304
672614745925664768 597 1227
672609152938721280 394 1122
672604026190569472 404 1114
672594978741354496 617 1335
672591762242805761 340 955
672591271085670400 185 729
672538107540070400 371 1033
672523490734551040 173 644
672488522314567680 446 1117
672482722825261057 610 1144
672481316919734272 127 721
672475084225949696 713 1431
672466075045466113 550 1360
672272411274932228 3444 6476
672267570918129665 626 1504
672264251789176834 343 1146
672256522047614977 1576 2826
672254177670729728 753 1434
672248013293752320 622 1723
672245253877968896 162 689
672239279297454080 327 899
672231046314901505 1037 1839
672222792075620352 214 786
672205392827572224 1171 2273
672169685991993344 373 1023
672160042234327040 364 879
672139350159835138 721 1755
672125275208069120 1158 2413
672095186491711488 373 1006
672082170312290304 373 945
672068090318987265 525 1294
671896809300709376 4229 8516
671891728106971137 582 1338
671882082306625538 1401 3485
671879137494245376 690 1431
671874878652489728 566 1251
671866342182637568 507 1122
671855973984772097 452 908
671789708968640512 3537 7088
671768281401958400 532 1197
671763349865160704 940 1690
671744970634719232 784 1356
671743150407421952 236 745
671735591348891648 767 1458
671729906628341761 4415 8525
671561002136281088 7331 12859
671550332464455680 210 916
671547767500775424 605 1357
671544874165002241 1062 1981
671542985629241344 573 1095
671538301157904385 400 931
671536543010570240 415 1179
671533943490011136 589 1020
671528761649688577 263 846
671520732782923777 533 1405
671518598289059840 293 957
671511350426865664 734 1609
671504605491109889 3591 7041
671497587707535361 453 922
671488513339211776 477 1014
671486386088865792 208 579
671485057807351808 234 763
671390180817915904 742 1430
671362598324076544 297 1111
671357843010908160 150 400
671355857343524864 116 482
671347597085433856 434 958
671186162933985280 215 734
671182547775299584 351 1120
671166507850801152 356 879
671163268581498880 1122 1669
671159727754231808 82 375
671154572044468225 222 717
671151324042559489 157 672
671147085991960577 229 675
671141549288370177 665 1161
671138694582165504 411 925
671134062904504320 199 751
671122204919246848 2553 3494
671115716440031232 787 1371
671109016219725825 448 1150
670995969505435648 298 1105
670842764863651840 8852 24665
670840546554966016 196 593
670838202509447168 704 1114
670833812859932673 128 449
670832455012716544 222 736
670826280409919488 4110 5569
670823764196741120 197 780
670822709593571328 97 615
670815497391357952 1559 3183
670811965569282048 275 1134
670807719151067136 500 1165
670804601705242624 975 1971
670803562457407488 88 346
670797304698376195 240 739
670792680469889025 285 834
670789397210615808 245 662
670786190031921152 203 607
670783437142401025 401 822
670782429121134593 783 1571
670780561024270336 292 788
670778058496974848 74 328
670764103623966721 428 1077
670755717859713024 112 442
670733412878163972 521 966
670727704916926465 365 828
670717338665226240 502 1211
670704688707301377 375 771
670691627984359425 248 592
670679630144274432 287 749
670676092097810432 44 248
670668383499735048 5107 10742
670474236058800128 768 1523
670468609693655041 86 353
670465786746662913 559 975
670452855871037440 208 552
670449342516494336 672 1193
670444955656130560 2006 6746
670442337873600512 202 644
670435821946826752 522 1055
670434127938719744 656 1405
670433248821026816 114 329
670428280563085312 636 1387
670427002554466305 166 522
670421925039075328 640 1312
670420569653809152 320 628
670417414769758208 318 572
670411370698022913 911 2021
670408998013820928 229 556
670403879788544000 159 435
670385711116361728 213 562
670374371102445568 274 747
670361874861563904 69 330
670338931251150849 113 422
670319130621435904 1236 3869
670303360680108032 138 430
670290420111441920 292 704
670093938074779648 338 1027
670086499208155136 254 700
670079681849372674 1254 2227
670073503555706880 801 1582
670069087419133954 244 627
670061506722140161 347 769
670055038660800512 335 669
670046952931721218 180 646
670040295598354432 113 755
670037189829525505 280 589
670003130994700288 93 332
669993076832759809 86 327
669972011175813120 160 446
669970042633789440 62 304
669942763794931712 166 504
669926384437997569 106 374
669923323644657664 57 233
669753178989142016 406 818
669749430875258880 65 268
669684865554620416 90 515
669683899023405056 112 389
669682095984410625 136 348
669680153564442624 295 667
669661792646373376 444 802
669625907762618368 1840 3539
669603084620980224 367 952
669597912108789760 152 514
669583744538451968 936 1495
669573570759163904 143 435
669571471778410496 1030 1596
669567591774625800 56 236
669564461267722241 127 385
669393256313184256 78 368
669375718304980992 739 1333
669371483794317312 184 495
669367896104181761 160 467
669363888236994561 231 620
669359674819481600 127 370
669354382627049472 1290 2712
669353438988365824 265 648
669351434509529089 190 438
669328503091937280 424 1020
669327207240699904 118 577
669324657376567296 211 499
669216679721873412 409 1195
669214165781868544 169 440
669203728096960512 486 1006
669037058363662336 318 659
669015743032369152 379 738
669006782128353280 251 578
669000397445533696 6443 20966
668994913074286592 233 440
668992363537309700 352 746
668989615043424256 334 681
668988183816871936 477 899
668986018524233728 171 555
668981893510119424 311 537
668979806671884288 354 800
668975677807423489 587 1305
668967877119254528 24 145
668960084974809088 241 704
668955713004314625 72 281
668932921458302977 59 264
668902994700836864 102 319
668892474547511297 154 397
668872652652679168 304 529
668852170888998912 168 455
668826086256599040 139 433
668815180734689280 275 578
668779399630725120 375 706
668655139528511488 222 536
668645506898350081 536 889
668643542311546881 538 881
668641109086707712 545 1078
668636665813057536 496 1041
668633411083464705 1671 2817
668631377374486528 323 718
668627278264475648 118 318
668625577880875008 137 388
668623201287675904 782 1434
668620235289837568 43 201
668614819948453888 316 615
668587383441514497 1088 1673
668567822092664832 56 245
668544745690562560 230 515
668542336805281792 219 457
668537837512433665 77 252
668528771708952576 231 460
668507509523615744 109 326
668496999348633600 135 414
668484198282485761 238 428
668480044826800133 150 459
668466899341221888 523 883
668297328638447616 298 617
668291999406125056 31 243
668286279830867968 138 503
668274247790391296 232 823
668268907921326080 237 551
668256321989451776 625 1310
668248472370458624 496 985
668237644992782336 2881 6211
668226093875376128 105 298
668221241640230912 200 509
668204964695683073 197 553
668190681446379520 198 652
668171859951755264 195 491
668154635664932864 320 495
668142349051129856 284 568
668113020489474048 244 665
667937095915278337 795 1264
667924896115245057 113 301
667915453470232577 56 209
667911425562669056 308 492
667902449697558528 379 851
667886921285246976 1102 1882
667885044254572545 490 813
667878741721415682 121 391
667873844930215936 408 626
667866724293877760 1038 2998
667861340749471744 78 239
667832474953625600 63 291
667806454573760512 497 1048
667801013445750784 97 328
667793409583771648 334 697
667782464991965184 246 407
667773195014021121 57 236
667766675769573376 217 441
667728196545200128 152 377
667724302356258817 319 480
667550904950915073 35 0
667550882905632768 33 0
